SNP,Chromosome,Position,trait1
SPP2,2,234050796,0.602051537097432
ABHD10,3,111979084,0.602051789058038
LBX2,2,74497940,0.602188520880076
RDX,11,110233266,0.602223578469704
SHC3,9,89013464,0.602238787891498
USP16,21,29027914,0.602281058831301
INPP5E,9,136429683,0.602306036618462
C14orf79,14,104986433,0.602559447885225
DPP10,2,114442818,0.602620890989061
HCN1,5,45261935,0.602641669676699
SLC35D1,1,67004377,0.60269586791432
HELZ,17,67078418,0.60273151939371
ERICH4,19,41443176,0.602851560878999
OR2T34,1,248573824,0.602872041796166
PABPN1,14,23321471,0.603125426085083
DVL2,17,7225998,0.603189495913472
HADHA,2,26191253,0.603287344542816
DHRS4,14,23953793,0.603403941211814
LRRC75A,17,16443625,0.603442297038726
CPQ,8,96784925,0.603442311700222
ASL,7,66081810,0.603486240761649
IL31RA,5,55851587,0.603564869090209
DDX19A,16,70350600,0.603613222190918
MAJIN,11,64939687,0.603658707437369
ETV5,3,186065819,0.603726140960034
BBS9,7,33146263,0.603758047370791
NPIPB11,16,29381457,0.603819055515624
FAM198A,3,42979643,0.603945303822598
UBR1,15,42945396,0.603966674828856
GPR15,3,98532035,0.603984278146986
TRPC3,4,121879801,0.604014584781281
POLR2E,19,1089910,0.604065533615908
RINT1,7,105532328,0.604122920864834
LDHA,11,18396555,0.60415176228681
ATP8A1,4,42422807,0.604182146004391
DGKB,7,14149208,0.604223312402318
BARD1,2,214728728,0.604319806536044
RABL2A,2,113634211,0.604383665831962
RRH,4,109833142,0.604492354019708
DEFB129,20,227314,0.60452025593907
HSCB,22,28742110,0.604566573332068
TMEM121,14,105528938,0.604604169367366
LIPT2,11,74492139,0.604619567525132
GIT2,12,109932980,0.604687443385184
CSRNP2,12,51063766,0.604805429280896
SPDEF,6,34538327,0.604847511696523
THAP2,12,71664519,0.604945929150261
GANAB,11,62625844,0.604985542471607
NCLN,19,3186038,0.605093419152631
CITED2,6,139373179,0.6051571667498
KRTAP13-2,21,30371694,0.605273775691552
NUP210L,1,153992846,0.605303854624188
TDRD10,1,154507280,0.605329184060682
FBXO5,6,152972444,0.605356896058804
BLOC1S3,19,45179313,0.605468928162756
FCER2,19,7689213,0.605502887914418
PSMD2,3,184299290,0.605584284399543
CNTROB,17,7933081,0.605596730565582
C17orf53,17,44147882,0.605646770368513
FAM98C,19,38403351,0.605679971653244
TOB2,22,41436315,0.605722215976258
SERPINB4,18,63637790,0.605810760332536
PLIN2,9,19116271,0.60584356256791
USP48,1,21695137,0.606007562559731
CABP4,11,67455470,0.606092794781399
MRPS35,12,27710857,0.606161206025938
OR4A15,11,55367929,0.60618378837595
UPB1,22,24495429,0.606198661502085
CIC,19,42284759,0.606301783151318
OBP2B,9,133205932,0.60632543048164
ASCL5,1,201114836,0.606356951496697
CARNS1,11,67417423,0.606432104435446
OR7C2,19,14941655,0.60653228977062
C12orf60,12,14823051,0.60667764562215
CYP4F22,19,15525355,0.60672266788542
PINLYP,19,43577133,0.60675189696371
ZAR1,4,48490310,0.606806734477628
ZNF441,19,11777672,0.606914802719987
METTL2A,17,62423927,0.606981630524812
HMX3,10,123136051,0.607034224909344
NUPR1,16,28538024,0.607096446017767
TMEM170A,16,75447599,0.607117640750557
KCNAB3,17,7923105,0.607222800793821
PHAX,5,126600962,0.607487984822535
SRP14,15,40036338,0.607577010512641
MUC1,1,155186146,0.607579804929711
EPHX3,19,15227442,0.607674779544649
RNF151,16,1967287,0.607686401160434
PGK2,6,49785935,0.607809165066112
NAGLU,17,42536320,0.607940236450889
PICK1,22,38057849,0.607952022247935
AMER3,2,130762086,0.607974041231052
VIPAS39,14,77428376,0.607983413847854
SERPINB11,18,63710288,0.608031738164274
ALPP,2,232378818,0.608063128871563
OR2W5,1,247491137,0.608082793313747
TTC28,22,27982324,0.608107200304045
GJA3,13,20141985,0.608145738450705
STRN4,19,46720676,0.60815088148871
PRPF4B,6,4021442,0.608150931399795
ARMT1,6,151452582,0.608154175305462
ENTPD5,14,73966968,0.60821857390755
ROPN1L,5,10448263,0.608289019599806
OR6M1,11,123805451,0.60833331566704
OR13C5,9,104598497,0.608624544014241
APOBEC3B,22,38984127,0.608687778542978
PADI2,1,17069123,0.608763395342335
ZNF654,3,88059331,0.608774398382118
FAM170A,5,119632794,0.60880656133987
SOS2,14,50118391,0.609024289760648
ARHGEF18,19,7440094,0.609031174239677
CERS6,2,168456465,0.609082571329101
ATF7IP2,16,10430630,0.609124185193225
MILR1,17,64465461,0.60921768137687
SPINK4,9,33240218,0.60923800087423
SLC20A1,2,112646883,0.609291312292079
IREB2,15,78439830,0.609400135543765
HNRNPC,14,21211476,0.6094254680996
C1orf87,1,59990692,0.609455491827836
SLC16A14,2,230037400,0.609519822442741
OR9K2,12,55129818,0.609538025754764
SPDYE1,7,44001053,0.609552656959064
TMEM53,1,44654578,0.60957047576365
C2CD4A,15,62067663,0.609754936783435
TIGD6,5,149994820,0.609779109293229
SLCO5A1,8,69672903,0.609921405028374
EVI2B,17,31304304,0.610081223190166
GNPAT,1,231241392,0.610097018301009
RADIL,7,4799391,0.610114390856598
CD5,11,61102594,0.610123842839961
OTOL1,3,161496821,0.610131342100343
LDB2,4,16502662,0.610132003960002
PDZD9,16,21984320,0.610181017855631
ZNF490,19,12580691,0.610239933005921
TSPAN4,11,850311,0.610257541054438
DNLZ,9,136362025,0.610266464678175
ZSCAN5A,19,56221585,0.610347972450608
COPB1,11,14458591,0.610386172357282
CRP,1,159713580,0.610394061480549
PLA2G7,6,46704601,0.610456557146069
DDN,12,48996808,0.610464227228636
PAX3,2,222201212,0.610573718556919
MST1,3,49684035,0.61065537513122
DTX3,12,57606889,0.610663873538067
TNC,9,115023974,0.610746061766925
APOLD1,12,12726076,0.610771086508611
POLR3B,12,106357890,0.610874239905776
METTL23,17,76729730,0.610923622222499
GAL3ST3,11,66042559,0.611009139556737
SON,21,33546272,0.611026731560089
KRT84,12,52378074,0.61104385988661
HDDC2,6,125276234,0.61105531939446
HSD17B1,17,42552994,0.611229398460055
HSD17B7,1,162790823,0.611284271438351
GPR33,14,31483002,0.61138484431848
NSUN6,10,18545939,0.611395882283111
CRAMP1,16,1614755,0.611461735348298
ZNF212,7,149239779,0.611530649087872
CD79A,19,41877323,0.611658227522167
FAM193A,4,2631033,0.611677009606659
ZNF239,10,43556708,0.611737880645185
ALPL,1,21560712,0.611801065813566
SLC26A4,7,107661643,0.611916384597318
ANXA2R,5,43039516,0.611967978708486
ADPRM,17,10704932,0.611970286911022
LAMB1,7,107923965,0.611992085034728
TRIM16,17,15628665,0.612100794953223
IRX4,5,1877992,0.612200582186545
NR3C2,4,148081424,0.612250518737822
PRKAR1B,7,550506,0.612380102368115
IGLL1,22,23573292,0.612611214083702
CCT6A,7,56052453,0.612630152082085
DLD,7,107891263,0.612693645985501
CIR1,2,174348519,0.612726708241752
GUCY1B3,4,155759812,0.612761731854219
BCL11B,14,99174183,0.612771788117874
KLK12,19,51029196,0.612807054143048
COL21A1,6,56057667,0.612863886515618
BCL3,19,44748812,0.612876227098928
ITGA11,15,68307368,0.612999676715336
PRSS8,16,31132047,0.61302099184753
INSL4,9,5231539,0.613079001535969
ZNF699,19,9295491,0.613159840555439
SCLT1,4,128884479,0.613161068634071
TP63,3,189631535,0.613253927753222
IL2RA,10,6018090,0.613264537407665
HAUS6,9,19056400,0.61330131350759
IFT140,16,1510955,0.61330954451208
PDE1C,7,31753453,0.613310727502271
KRT36,17,41486419,0.613313141739589
HFE,6,26087448,0.613330712765009
MRPL47,3,179588921,0.613372612340906
GYS2,12,21537012,0.613404088184959
OR51M1,11,5389461,0.61341248881656
ELAC2,17,12992844,0.61343220993263
STAG3,7,100180660,0.613535614100315
CENPBD1,16,89971360,0.613622626003196
SLC22A11,11,64556004,0.613649686360312
MOB3C,1,46609656,0.613715696375624
PBX3,9,125747503,0.61375047452909
BTBD17,17,74356896,0.613799622958376
VEGFC,4,176684020,0.61385412716161
BORA,13,72727954,0.613864544138815
NRG2,5,139847948,0.613882291573427
SEPHS2,16,30444543,0.613893636875844
TCP11L2,12,106311098,0.614263115979561
CYP4V2,4,186191867,0.614397059776055
ZNF460,19,57284635,0.614470668518541
ERP44,9,99982691,0.614541318116472
PLD4,14,104927186,0.614568071967007
CA14,1,150258139,0.614652274306755
DNAJC22,12,49348903,0.614700549256963
C7orf26,7,6590369,0.614705590342044
ROCK2,2,11192182,0.614717247373813
SUSD6,14,69658634,0.61478064754384
PCP2,19,7631711,0.614910503650797
EAPP,14,34516460,0.61492176318134
DIEXF,1,209828115,0.61507733979285
SIRT4,12,120303563,0.615079630763988
HGF,7,81702589,0.615084036013034
RCN2,15,76931872,0.615145318575148
GPR31,6,167156922,0.615151168306487
LRRC4B,19,50517663,0.615183400665414
PTPRCAP,11,67435777,0.615198192877302
TROAP,12,49323715,0.615226670856116
ZNF414,19,8510707,0.615290586436041
BAZ1A,14,34753647,0.615375339819127
CNTN3,3,74264433,0.61538119203231
OR7D2,19,9185840,0.615381383585596
SLITRK3,3,165187946,0.615390539403643
NMU,4,55599178,0.615467713083661
IZUMO1,19,48741003,0.615525039708404
ASAH1,8,18057578,0.615545584807468
FYCO1,3,45921767,0.615606898789557
LGALS9B,17,20449984,0.615624713575795
CRHR2,7,30653473,0.61563555060228
PSMG1,21,39178451,0.615671062480386
C22orf23,22,37944445,0.615735915416112
PIWIL2,8,22279400,0.615765459205258
MALL,2,110091607,0.61580565769732
A1BG,19,58347026,0.615904691189926
GLYCTK,3,52290347,0.615996692423631
MEPE,4,87845005,0.6160668701484
TERB2,15,44956755,0.616096079335733
RNF141,11,10525271,0.616174658592688
MCAM,11,119309900,0.616235689226118
DLK2,6,43450544,0.616241995286951
LDLRAD3,11,35944102,0.616243562158578
TTLL6,17,48769068,0.616276104687533
GZMB,14,24631133,0.61632987945699
AP1S3,2,223775944,0.616344818361931
TTLL10,1,1179257,0.616352730725683
MEI1,22,41699548,0.616414401688601
FH,1,241497841,0.616612040599388
ZNF219,14,21090690,0.616721513273974
PKD2,4,88007782,0.61673176668059
KRT5,12,52514949,0.616834257021564
CHID1,11,869913,0.616941400506931
TCF23,2,27149153,0.617026062916775
CUZD1,10,122832316,0.617103443995598
CCDC69,5,151183438,0.617103925626253
USP8,15,50439095,0.617107119772183
RHOF,12,121779524,0.617241717169855
GCM2,6,10874080,0.61726168144243
FAM98B,15,38454163,0.617282272248148
FIGLA,2,70777369,0.617314212433314
THSD7A,7,11375868,0.617382329387905
KRT35,17,41477064,0.617424614486049
CRHBP,5,76953145,0.617476530906174
APBB1,11,6395556,0.617481401367996
PARP16,15,65259467,0.617639142277431
TMEM95,17,7355244,0.617675507661766
ZDHHC6,10,112430824,0.617721299757342
KLHDC1,14,49693276,0.617722553211655
HTR4,5,148451228,0.617764703940199
NUDT19,19,32691992,0.617795220692865
ZNF540,19,37601042,0.61786086790421
QRICH1,3,49030519,0.617963618212563
COPS7B,2,231788573,0.618049410837644
DGAT2,11,75769035,0.61805181737093
TMEM154,4,152640943,0.618109897018716
OR2L5,1,248021981,0.618112097757481
ZBTB42,14,104801222,0.618159247522364
FGFR1,8,38413633,0.618263539386155
TCP10,6,167373227,0.618284557871862
KIAA0907,1,155916630,0.618289284652589
PENK,8,56441292,0.618326124662659
AADAT,4,170061894,0.618392470882817
ZNF324B,19,58453704,0.618766245645324
ONECUT2,18,57435733,0.618792042585536
AASS,7,122076508,0.618816297696605
KLHL21,1,6593438,0.618855469757654
RALGDS,9,133098630,0.618905677616984
SERPINB13,18,63588695,0.618927274291737
PIM1,6,37170330,0.618929391439705
RNASE2,14,20955877,0.619062019770518
ZNF529,19,36546979,0.61914312168393
IFRD1,7,112450693,0.619255134129637
MGAT2,14,49621309,0.619331075506553
NDUFB5,3,179604826,0.619369646838292
DAG1,3,49510551,0.619406244277635
PFN1,17,4945972,0.619498097904372
DACT2,6,168294692,0.619518037923217
STK4,20,44966594,0.619592380585009
TRMT10B,9,37761933,0.619685598449624
LIPG,18,49562361,0.619750250185306
TXNRD1,12,104215808,0.619770754458499
PRAMEF10,1,12892965,0.619804849178691
ZNF768,16,30524600,0.61988839043398
ASIC1,12,50058770,0.619895889854397
CIDEA,18,12254829,0.619902357020199
SOSTDC1,7,16462562,0.619952605907569
SLC10A5,8,81693763,0.619970248604156
ZNF517,8,144802919,0.619983917025384
AKR7A2,1,19304230,0.620003793452888
GHRHR,7,30964075,0.62002411038088
TRIM46,1,155173967,0.620131954788858
BMP2K,4,78776612,0.620158982038198
ACSS1,20,25006922,0.620202640734515
SLC10A2,13,103046248,0.620233436251392
CLDN19,1,42735090,0.620234629111124
WFDC13,20,45702137,0.620326575515734
SCARB1,12,124778479,0.620355273662068
TMEM108,3,133379778,0.62035547935557
PPP1R42,8,66988385,0.620458903010615
FMO1,1,171258154,0.620472002253278
TMEM158,3,45225155,0.62055229976781
NPC2,14,74480762,0.62056109737334
FAM83D,20,38926443,0.620591138119437
NDRG2,14,21017625,0.620669265698188
BEND5,1,48727984,0.620771100321668
TMEM245,9,109020498,0.620784277328938
ZNF496,1,247300595,0.620790003067031
APOA1,11,116836050,0.620800105936283
ZNF836,19,52155005,0.620828870774731
PNMT,17,39668501,0.62091019428287
TM6SF2,19,19264672,0.620916018854832
CHST6,16,75478648,0.620954914604883
EIF3F,11,7987362,0.620967025483503
PPM1L,3,160756353,0.620977723078569
ING1,13,110712975,0.620985124228219
BLOC1S1,12,55716054,0.62108226993254
SMCO1,3,196507957,0.621113081794341
SLC35F5,2,113719163,0.621133742543164
LOC149373,1,231185060,0.621171882404847
FAXC,6,99281337,0.621261443925566
DCANP1,5,135446385,0.62126170064141
EPB41L5,2,120019100,0.621274083564658
HSD11B1L,19,5684782,0.6213092942052
KIAA0408,6,127444132,0.62133319750299
EXOC3L1,16,67184411,0.621442680583875
SERGEF,11,17788116,0.621504036062593
TFPI,2,187467019,0.621584845539414
EPHX2,8,27491266,0.62177209235563
CISH,3,50607629,0.621819705771833
SLC22A3,6,160348577,0.62187437919059
PTK2,8,140659488,0.621938015010063
KAT2A,17,42113717,0.621980997779426
TBX21,17,47733508,0.622081116686714
TMEM252,9,68537261,0.622178042509548
TMEM198,2,219547557,0.622211458611331
MLXIP,12,122078943,0.622219161689733
TNFRSF21,6,47232784,0.622241485626572
POLRMT,19,617290,0.622334634272501
KCNC1,11,17736295,0.62246072990479
FAM81B,5,95391393,0.622471775081505
GRM7,3,6861584,0.622515503273359
SLC5A7,2,107988192,0.62255722611999
RBM38,20,57391609,0.622617687673023
CAMSAP1,9,135811380,0.622627562920713
MBD4,3,129431537,0.622664240121255
ZNF804A,2,184598960,0.622708978586145
UBA5,3,132660641,0.622709841403246
RAET1L,6,150020162,0.622718187683965
DOK6,18,69599415,0.622834228481228
CLEC2D,12,9669744,0.622916400477062
SYT5,19,55173492,0.622955849139192
TTC30B,2,177550791,0.622974632436683
IARS2,1,220094257,0.622983745228667
PATZ1,22,31326900,0.622999367792222
EI24,11,125575300,0.623111261521633
LMCD1,3,8532765,0.623178364767597
DDX46,5,134763929,0.623221291614196
DYSF,2,71454032,0.623224627440011
PTGR2,14,73858884,0.623252875384504
SNRK,3,43332217,0.62325477135655
SYNGR3,16,1990116,0.623358604351937
UNC5B,10,71213002,0.62339007922112
C11orf68,11,65917502,0.623423922249957
SPATA16,3,172916328,0.623451747546271
IFNL4,19,39247148,0.623501692970734
PEX10,1,2405770,0.623511561244864
RBKS,2,27781631,0.623559972138189
C8orf59,8,85214570,0.623666422524923
ZNF821,16,71860088,0.623691561776181
PIGT,20,45416550,0.623697271261526
FAM117B,2,202635238,0.623740948247275
ARHGAP28,18,6851055,0.623804960030876
DEF8,16,89949478,0.62381805562763
MTRF1L,6,152989944,0.623819268138417
CTGF,6,131949305,0.623844609708597
GREM2,1,240493000,0.623951443644487
SULT1C4,2,108378406,0.623967713894026
SLC8A2,19,47432415,0.623981219944166
HOXC10,12,53985398,0.624120236692763
RSPH14,22,23059476,0.624139590289201
MMP13,11,102944298,0.624171744504084
RDH5,12,55721238,0.624180553945747
GGTLC2,22,22646364,0.624209336993226
PPIL6,6,109392863,0.624266512429439
ERLEC1,2,53795951,0.624285614491087
IQSEC1,3,12899409,0.624402401099345
PLEKHO1,1,150150262,0.624595436898761
BTN1A1,6,26501308,0.624624826796946
GIMAP2,7,150692357,0.624698546035052
COA4,11,73873135,0.624701505841866
CS,12,56273097,0.624718723420832
INO80D,2,206004523,0.624804970216595
FAM234B,12,13044405,0.624826268702484
CEP295NL,17,78890643,0.624844008124853
SOX12,20,325965,0.624950691650185
IL10RA,11,117986475,0.624986496640986
IFI35,17,43006958,0.625041733420413
KLC4,6,43060220,0.625076065460116
ANKRD20A2;ANKRD20A3,9,40223398,0.625134612659755
SPIRE1,18,12449648,0.625152880043667
HMG20B,19,3573769,0.62522864346101
KRT16,17,41609958,0.625319622628637
NPHS1,19,35826518,0.625323248609023
IRAK1BP1,6,78867581,0.62535003406829
KRTAP12-3,21,44658028,0.625423078977135
PYCR1,17,81932907,0.625461360060082
OTOP2,17,74924641,0.625477161929627
ST8SIA1,12,22201625,0.625559674176449
NUBP2,16,1783036,0.625568639040281
SCNN1D,1,1281275,0.625586138920242
HOXB9,17,48623088,0.625591952177125
UBE4B,1,10072158,0.6256175441785
SPATA31A6,9,42183689,0.625625853576815
SPRY2,13,80336864,0.625715363277434
BEST2,19,12752629,0.625721119046239
TEX36,10,125576766,0.625850918561558
GNAQ,9,77721506,0.625860415585009
DDI1,11,104036976,0.625871773037823
EPYC,12,90964160,0.625914289929587
MICALCL,11,12292206,0.625953176746947
HAS3,16,69109412,0.625977065736677
AOC2,17,42844691,0.62598321344999
OR4C3,11,48324943,0.626024682768783
ABHD4,14,22601705,0.626096437885358
ZNF510,9,96758837,0.626103119514928
ANKRD39,2,96848320,0.626128082990101
TTC39B,9,15172065,0.626160592644414
MEGF6,1,3490548,0.626225735857487
FNDC3A,13,49006242,0.626266619467354
EYA3,1,27974537,0.626335302724516
CDK20,9,87967530,0.626414718560262
ZNF442,19,12349703,0.626622630236935
INF2,14,104701381,0.626739458501163
SLC28A1,15,84887771,0.626885472924826
SLC35G1,10,93894110,0.627021338123964
ZNF300,5,150895451,0.627130853171145
ZNF341,20,33740991,0.627227331436725
MIDN,19,1250309,0.627418896881801
SPRYD4,12,56469090,0.627460167473943
HOXC4,12,54054008,0.62747058951395
DDX59,1,200641168,0.627571651157184
ILK,11,6604330,0.627597047254231
HEY1,8,79765222,0.627629861359504
FLYWCH2,16,2896460,0.627636365664396
TRIM77,11,89710339,0.627717058196902
SEMG1,20,45207075,0.627767961749312
RGR,10,84245161,0.627770242172516
MFNG,22,37469987,0.627787484964773
ATP8A2,13,25372273,0.627825170275842
ATP5SL,19,41432274,0.62784705317368
PPA2,4,105386568,0.627997134228444
FKBP5,6,35577002,0.628032905188519
DNMT3L,21,44254643,0.628132998892795
RNF223,1,1071837,0.628139713258393
RFPL4B,6,112349718,0.62820101460618
LYVE1,11,10559169,0.628258941034584
PRCC,1,156767838,0.628272691685778
GPC2,7,100170234,0.628303152562616
MACROD2,20,13995802,0.628317865308986
ZFYVE28,4,2270814,0.628369893675568
ZNF180,19,44476523,0.628453568261011
PHF12,17,28906202,0.628474246928818
RAD18,3,8881370,0.628553447123541
ZKSCAN3,6,28359596,0.628561408050515
JAKMIP1,4,6026261,0.628665228091818
UGT3A2,5,36035726,0.628673915971148
ZNF789,7,99476470,0.628745507731562
AQP5,12,49962019,0.628786719125064
CCNI,4,77048298,0.628844039301691
ATP6V1D,14,67340460,0.628900039379713
C1orf123,1,53216053,0.628908569054983
HOXB4,17,48576724,0.62894415752717
LOC100507507,7,143380326,0.629029085642012
PARVA,11,12377564,0.629087849885759
IFT80,3,160268478,0.629110128365455
C1QTNF1,17,79044024,0.629223905716029
PMM2,16,8797908,0.629258411779886
CCDC169-SOHLH2;SOHLH2,13,36170715,0.62933528705467
RAD51B,14,67825518,0.629386740204633
RAG1,11,36573398,0.629399296594395
DDX41,5,177512146,0.629399413873884
FN1,2,215361581,0.629546711375735
TELO2,16,1494312,0.629590422122715
CCNB2,15,59107422,0.629597032828965
FOXL2,3,138945678,0.629610248121848
SERF2,15,43793023,0.629625850747733
LMBRD2,5,36104091,0.629638069875763
BDNF,11,27658077,0.629715016601179
NAA25,12,112029568,0.629728676374532
TFR2,7,100620862,0.629846162159659
CIAO1,2,96266381,0.62989116868314
DTD2,14,31448325,0.630107507216629
MARK4,19,45251622,0.630144996314335
ZSCAN9,6,28227151,0.630230004424658
HMGB4,1,33864240,0.630243914917543
CHL1,3,319834,0.63034381004153
STAP2,19,4324141,0.630377231257715
HLCS,21,36754238,0.630496147140591
KIAA1324,1,109114248,0.630520444741726
ME2,18,50895830,0.630556194210606
POU5F2,5,93740585,0.630571280106102
MGAT4A,2,98625769,0.630627330205068
RGS16,1,182600310,0.630713202644148
MCOLN1,19,7522760,0.630732444256143
IRX2,5,2747581,0.630744871797592
CDX2,13,27963126,0.630828793701121
TMPRSS11D,4,67822462,0.630925524179084
KCNG2,18,79863691,0.630932576037777
APOBEC3G,22,39078939,0.630975825283443
DNMBP,10,99877205,0.631000979958015
COL9A3,20,62817090,0.631048702886143
CNTF,11,58622778,0.631062484253773
MAMSTR,19,48713281,0.631151232223106
PNLIPRP3,10,116428050,0.631250826128183
ZNF776,19,57750836,0.631277581545558
POLDIP3,22,42585834,0.631381081768948
OR52E2,11,5058708,0.631467747837623
LIMA1,12,50177169,0.631521019798758
EPHA5,4,65324128,0.631594323839428
LAT2,7,74215993,0.63160200648166
ITPKC,19,40717142,0.631613388313194
FAXDC2,5,154820440,0.631682280427918
DEFA6,8,6924832,0.631747950432309
CTR9,11,10754976,0.63180354066667
CCDC185,1,223393500,0.631847555971095
TRPS1,8,115414033,0.63200551041022
DUSP4,8,29337091,0.632010900438919
PKN1,19,14433523,0.632020045570921
PSMD1,2,231062275,0.632132810578845
TSSK3,1,32362816,0.632215380524933
NUCB2,11,17295400,0.632218301904677
PTK6,20,63529582,0.632316607536938
PFKFB3,10,6203336,0.63241321066594
BTBD16,10,122275082,0.632488540899159
C10orf105,10,71716003,0.632491180232594
ENDOD1,11,95089930,0.632513436291881
SMR3B,4,70384521,0.632518360470406
KCNQ4,1,40784103,0.632599673054158
DGKA,12,55935950,0.632630238856233
NGB,14,77266562,0.632636974951082
COLEC10,8,119067331,0.632718221850359
SRPK2,7,105117861,0.632727434401016
BIRC7,20,63236122,0.632774804872271
SAPCD2,9,137064886,0.632864919214726
OR10J3,1,159313677,0.632875800812004
KCNB2,8,72567816,0.633045916205366
THOC3,5,175959983,0.633090720613956
PARP15,3,122577734,0.633098055123261
WBP1,2,74458610,0.633272483288734
APOC1,19,44914917,0.633281009862517
LMNB2,19,2430922,0.633300445159221
PIANP,12,6695452,0.633311613852426
COL6A6,3,130560385,0.63332098966651
CILP2,19,19538359,0.633396867200543
ATXN7L2,1,109483970,0.633404415267617
COL5A2,2,189034075,0.633416433275228
SLC27A6,5,128966197,0.633419445064856
ACTL10,20,33667510,0.633424418433028
EIF4G2,11,10797836,0.633548658901372
KAT7,17,49791934,0.633584777201892
ACSBG1,15,78171475,0.633624959088799
CPLX4,18,59296698,0.633631653305058
TMEM184B,22,38221531,0.633633806805316
PPM1H,12,62648571,0.633702224123972
RNF19B,1,32936903,0.633716363965487
IFNA10,9,21206533,0.633833062176594
ENPP5,6,46161367,0.633912531925201
BEST1,11,61955874,0.633923267522911
STOML3,13,38966875,0.633932450674745
CHKB,22,50579209,0.634111580795851
C22orf39,22,19441661,0.634118865163873
KRT19,17,41523832,0.634183219380541
RNF150,4,140868326,0.634184355180676
CARD16,11,105041612,0.634224757955744
KPTN,19,47475451,0.634230428538045
SLC39A11,17,72647598,0.634329006438075
SCRN3,2,174395784,0.634362720351956
SALL4,20,51784275,0.634426825113987
SEC14L3,22,30460046,0.634477642348827
ANKRD9,14,102506965,0.634584809720848
SPCS1,3,52706064,0.63467299373557
MAZ,16,29806154,0.634770862161074
FBXW9,19,12689603,0.634826762759086
CLEC3A,16,78022604,0.634972781319852
GGTLC1,20,23985264,0.635018949137636
TMEM183A,1,203007470,0.635229651134654
ANXA9,1,150983108,0.635366937144802
MICALL2,7,1434603,0.635393821791142
PCDHB1,5,141051544,0.635575381797059
CALR,19,12939134,0.63561547622702
FIP1L1,4,53377890,0.635629433798532
LBR,1,225403325,0.635654980476214
ORAI3,16,30949291,0.635741277523612
KIF18B,17,44926097,0.635754971088475
ZFR2,19,3805971,0.635857414984564
CACNG5,17,66877345,0.635877713788486
RNF213,17,80263720,0.635943297108668
ADAT2,6,143428623,0.636024863740737
TGOLN2,2,85322667,0.636048402622463
FAM83G,17,18971406,0.636129727458418
CLPTM1,19,44955077,0.636186231082014
UCMA,10,13222107,0.636218388230322
CD163,12,7479897,0.636346357834215
CDKL3,5,134298693,0.636349635589664
ZNF7,8,144829518,0.636520516587678
BFSP1,20,17494075,0.636600196468414
SPAG17,1,117963804,0.636707810325222
FREM1,9,14737442,0.636743557993303
SERPINB9,6,2890170,0.636870497646607
ODC1,2,10440743,0.636929767119964
GAL,11,68685000,0.636937868375718
EFHB,3,19879634,0.636972749846715
ZNF397,18,35242508,0.636983750575259
PMS1,2,189791838,0.636992677548096
SCRN1,7,29923962,0.637024207387367
C11orf16,11,8921320,0.63702896707709
CGRRF1,14,54509962,0.637041994797061
CD52,1,26318030,0.637114285620119
NRXN1,2,49922077,0.637123833618305
UBR5,8,102254457,0.637166510689606
ZBTB16,11,114063353,0.637354827508481
GPRIN3,4,89247806,0.63740275093299
RNASE7,14,21043068,0.637426341739657
PROCR,20,35174752,0.637428077373458
PDE8B,5,77211182,0.637429272432493
ZDHHC21,9,14618981,0.637449040751726
ADPRHL2,1,36089085,0.637476650375873
ZNF69,19,11887961,0.63760733741774
TSFM,12,57783110,0.63768333302711
GPR25,1,200873116,0.637687976772874
IL36RN,2,113059467,0.637709779204434
OR10G8,11,124029625,0.63775565819108
UBAP1,9,34179039,0.63777040393989
MASP2,1,11026895,0.637823331040624
STT3A,11,125602337,0.637842797015932
ABCC2,10,99782867,0.637870275022015
EXOSC10,1,11066734,0.637997298125739
TGDS,13,94576397,0.638188571072066
RNF103,2,86603886,0.638203542034732
SLC4A3,2,219628020,0.638222201043449
KRTAP9-8,17,41238166,0.638314849464311
CYLC2,9,103003159,0.638359639859647
LRG1,19,4538001,0.638447980818428
AADACL4,1,12644607,0.63851455110074
KRT85,12,52360867,0.638518180570661
WBP2,17,75846916,0.638540187134552
ADAM8,10,133263172,0.638563422178621
PSTPIP2,18,45988727,0.638598901526696
B3GALT6,1,1232289,0.638600878054578
APC2,19,1453026,0.638613270697263
ASTL,2,96123863,0.638683859890793
TOM1L1,17,54900875,0.638709398419088
MORC2,22,30932421,0.638729957998956
C2orf81,2,74414384,0.638771541438013
CIAPIN1,16,57429186,0.638837087049638
PTPRB,12,70532073,0.63885342922291
REPS1,6,138907536,0.638885544693452
RFX8,2,101397702,0.638886159213158
RBCK1,20,408762,0.639037264290235
ESRP2,16,68230229,0.639044991223046
MMP10,11,102770800,0.639112172413019
NIPSNAP3B,9,104764243,0.639201849999677
PHIP,6,78940782,0.639211273232725
SHROOM1,5,132822933,0.639281695380781
STAMBPL1,10,88901717,0.639294136784233
ACPP,3,132317457,0.639319093933235
THRSP,11,78063883,0.639344253725161
ANKRD37,4,185396927,0.639374771805038
PLXNB1,3,48407039,0.639375776660436
MFAP1,15,43805129,0.639404962395919
SYDE1,19,15107444,0.639431796874923
SOHLH1,9,135693647,0.639481928168474
BIN3,8,22621445,0.639494235829786
GAS1,9,86945828,0.639672167142628
BBOF1,14,74019526,0.639697645904352
ADAT3,19,1912069,0.639699842035165
